,Id2,city_state,agg_commute_mins,median_household_inc,bach_or_higher_percent,estab_2011,estab_2016,pop_2011,pop_2016,biz_growth_Y,lat,lng,city,state,tax_rank,corp_tax_rank,income_tax_rank,sales_tax_rank,property_tax_rank,unemployment_tax_rank
164,12620,"Bangor, ME",1513995,47328,25.0,4127.0,4144.0,153786.0,151806.0,1.7215904421595083,44.801612799999994,-68.7712257,Bangor,ME,30,41,24,7,41,24
165,30340,"Lewiston-Auburn, ME",1247610,49081,21.7,2749.0,2746.0,107398.0,107319.0,-0.035598611810392776,44.100351,-70.21477639999999,Lewiston-Auburn,ME,30,41,24,7,41,24
166,38860,"Portland-South Portland, ME",6602930,63422,39.1,17062.0,17794.0,515807.0,529657.0,1.5631504161330814,43.6414716,-70.2408811,Portland-South Portland,ME,30,41,24,7,41,24
167,12700,"Barnstable Town, MA",2112535,67898,43.5,8116.0,8596.0,215769.0,214276.0,6.652216763479973,41.7003208,-70.3002024,Barnstable Town,MA,29,37,11,13,46,50
168,38340,"Pittsfield, MA",1256235,58418,33.7,3985.0,3896.0,130458.0,126903.0,0.50541235265683,42.450084499999996,-73.2453824,Pittsfield,MA,29,37,11,13,46,50
169,44140,"Springfield, MA",6436785,54855,31.1,14682.0,13303.0,693204.0,630283.0,-0.34712379682512257,42.1014831,-72.589811,Springfield,MA,29,37,11,13,46,50
170,13380,"Bellingham, WA",2203565,56411,32.9,6117.0,6550.0,203663.0,216800.0,0.5902015555221719,48.7519112,-122.4786854,Bellingham,WA,20,44,6,49,25,19
171,14740,"Bremerton-Silverdale, WA",3546675,69171,31.9,5541.0,5795.0,254633.0,264811.0,0.5643279374461779,47.6445386,-122.6948697,Bremerton-Silverdale,WA,20,44,6,49,25,19
172,28420,"Kennewick-Richland, WA",2649125,61021,25.9,5277.0,5797.0,264133.0,283846.0,2.2247581635957503,46.2086683,-119.119948,Kennewick-Richland,WA,20,44,6,49,25,19
173,31020,"Longview, WA",987010,50637,17.1,2149.0,2150.0,102478.0,105160.0,-2.505052904382349,46.1381676,-122.9381672,Longview,WA,20,44,6,49,25,19
174,34580,"Mount Vernon-Anacortes, WA",1327440,60983,24.4,3358.0,3457.0,118109.0,123681.0,-1.6897745149762526,48.5103428,-122.6119752,Mount Vernon-Anacortes,WA,20,44,6,49,25,19
175,36500,"Olympia-Tumwater, WA",2837245,65783,35.2,5733.0,6092.0,256591.0,275222.0,-0.931354385968174,47.007318700000006,-122.90930630000001,Olympia-Tumwater,WA,20,44,6,49,25,19
176,42660,"Seattle-Tacoma-Bellevue, WA",56206335,78612,42.0,95613.0,103741.0,3500026.0,3798902.0,-0.035300396676284825,47.6061031,-122.33205339999999,Seattle-Tacoma-Bellevue,WA,20,44,6,49,25,19
177,44060,"Spokane-Spokane Valley, WA",5295645,52955,29.6,12151.0,13926.0,473761.0,556264.0,-2.3903574650783206,47.6732281,-117.2393748,Spokane-Spokane Valley,WA,20,44,6,49,25,19
178,48300,"Wenatchee, WA",899055,52231,23.4,3044.0,3278.0,112448.0,117665.0,2.912644323711723,47.4234599,-120.31034939999999,Wenatchee,WA,20,44,6,49,25,19
179,49420,"Yakima, WA",1877340,48965,15.9,4583.0,4674.0,247141.0,249636.0,0.9662985737519706,46.6020711,-120.5058987,Yakima,WA,20,44,6,49,25,19
180,13460,"Bend-Redmond, OR",1422015,61870,32.8,5695.0,6889.0,160338.0,181307.0,6.975505285436602,44.1223322,-121.3169209,Bend-Redmond,OR,7,30,36,4,17,37
181,18700,"Corvallis, OR",736560,55459,54.2,2003.0,2119.0,85928.0,89385.0,1.699792426927092,44.5645659,-123.2620435,Corvallis,OR,7,30,36,4,17,37
